FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
ubs.fid-4d3f006b_168d7d75ee6_-4076,56785,Axixá/Ma - MA - UBS - Axixá - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,AXIXÁ/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.053 -2.837)),0
ubs.fid-4d3f006b_168d7d75ee6_-4075,56786,Bacabal/Ma - MA - UBS - Bacabal - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BACABAL/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.78 -4.225)),0
ubs.fid-4d3f006b_168d7d75ee6_-4074,56787,Bacabal/Ma - MA - UBS - Bacabal - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BACABAL/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.78 -4.225)),0
ubs.fid-4d3f006b_168d7d75ee6_-4073,56788,Bacabeira/Ma - MA - UBS - Bacabeira - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BACABEIRA/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.316 -2.971)),0
ubs.fid-4d3f006b_168d7d75ee6_-4072,56789,Bacurituba/Ma - MA - UBS - Bacurituba - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BACURITUBA/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.738 -2.706)),0
ubs.fid-4d3f006b_168d7d75ee6_-4071,56790,Bacurituba/Ma - MA - UBS - Bacurituba - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BACURITUBA/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.738 -2.706)),0
ubs.fid-4d3f006b_168d7d75ee6_-4070,56791,Balsas/Ma - MA - UBS - Balsas - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BALSAS/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.036 -7.533)),0
ubs.fid-4d3f006b_168d7d75ee6_-406f,56792,Balsas/Ma - MA - UBS - Balsas - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BALSAS/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.036 -7.533)),0
ubs.fid-4d3f006b_168d7d75ee6_-406e,56793,Balsas/Ma - MA - UBS - Balsas - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BALSAS/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.036 -7.533)),0
ubs.fid-4d3f006b_168d7d75ee6_-406d,56794,Balsas/Ma - MA - UBS - Balsas - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BALSAS/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.036 -7.533)),0
ubs.fid-4d3f006b_168d7d75ee6_-406c,56795,Barão de Grajaú/Ma - MA - UBS - Barão de Grajaú - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BARÃO DE GRAJAÚ/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.024 -6.756)),0
ubs.fid-4d3f006b_168d7d75ee6_-406b,56796,Barão de Grajaú/Ma - MA - UBS - Barão de Grajaú - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BARÃO DE GRAJAÚ/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.024 -6.756)),0
ubs.fid-4d3f006b_168d7d75ee6_-406a,56797,Belágua/Ma - MA - UBS - Belágua - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BELÁGUA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.51 -3.155)),0
ubs.fid-4d3f006b_168d7d75ee6_-4069,56798,Belágua/Ma - MA - UBS - Belágua - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BELÁGUA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.51 -3.155)),0
ubs.fid-4d3f006b_168d7d75ee6_-4068,56799,Belágua/Ma - MA - UBS - Belágua - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BELÁGUA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.51 -3.155)),0
ubs.fid-4d3f006b_168d7d75ee6_-4067,56800,Belágua/Ma - MA - UBS - Belágua - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BELÁGUA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.51 -3.155)),0
ubs.fid-4d3f006b_168d7d75ee6_-4066,56801,Belágua/Ma - MA - UBS - Belágua - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BELÁGUA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.51 -3.155)),0
ubs.fid-4d3f006b_168d7d75ee6_-4065,56802,Bela Vista do Maranhão/Ma - MA - UBS - Bela Vista do Maranhão - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BELA VISTA DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-45.315 -3.731)),0
ubs.fid-4d3f006b_168d7d75ee6_-4064,56803,Bernardo do Mearim/Ma - MA - UBS - Bernardo do Mearim - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BERNARDO DO MEARIM/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.764 -4.584)),0
ubs.fid-4d3f006b_168d7d75ee6_-4063,56804,Bernardo do Mearim/Ma - MA - UBS - Bernardo do Mearim - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BERNARDO DO MEARIM/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.764 -4.584)),0
ubs.fid-4d3f006b_168d7d75ee6_-4062,56805,Bernardo do Mearim/Ma - MA - UBS - Bernardo do Mearim - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BERNARDO DO MEARIM/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.764 -4.584)),0
ubs.fid-4d3f006b_168d7d75ee6_-4061,56806,Boa Vista do Gurupi/Ma - MA - UBS - Boa Vista do Gurupi - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOA VISTA DO GURUPI/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.303 -1.788)),0
ubs.fid-4d3f006b_168d7d75ee6_-4060,56807,Bom Jardim/Ma - MA - UBS - Bom Jardim - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOM JARDIM/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.994 -3.565)),0
ubs.fid-4d3f006b_168d7d75ee6_-405f,56808,Bom Jardim/Ma - MA - UBS - Bom Jardim - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOM JARDIM/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.994 -3.565)),0
ubs.fid-4d3f006b_168d7d75ee6_-405e,56809,Bom Jardim/Ma - MA - UBS - Bom Jardim - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOM JARDIM/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.994 -3.565)),0
ubs.fid-4d3f006b_168d7d75ee6_-405d,56810,Bom Jardim/Ma - MA - UBS - Bom Jardim - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOM JARDIM/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.994 -3.565)),0
ubs.fid-4d3f006b_168d7d75ee6_-405c,56811,Bom Jardim/Ma - MA - UBS - Bom Jardim - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOM JARDIM/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.994 -3.565)),0
ubs.fid-4d3f006b_168d7d75ee6_-405b,56812,Bom Lugar/Ma - MA - UBS - Bom Lugar - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOM LUGAR/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-45.039 -4.22)),0
ubs.fid-4d3f006b_168d7d75ee6_-405a,56813,Bom Lugar/Ma - MA - UBS - Bom Lugar - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BOM LUGAR/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-45.039 -4.22)),0
ubs.fid-4d3f006b_168d7d75ee6_-4059,56814,Brejo/Ma - MA - UBS - Brejo - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BREJO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.75 -3.684)),0
ubs.fid-4d3f006b_168d7d75ee6_-4058,56815,Brejo/Ma - MA - UBS - Brejo - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BREJO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.75 -3.684)),0
ubs.fid-4d3f006b_168d7d75ee6_-4057,56816,Brejo/Ma - MA - UBS - Brejo - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BREJO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-42.75 -3.684)),0
ubs.fid-4d3f006b_168d7d75ee6_-4056,56817,Buriti Bravo/Ma - MA - UBS - Buriti Bravo - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BURITI BRAVO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.834 -5.837)),0
ubs.fid-4d3f006b_168d7d75ee6_-4055,56818,Buriti Bravo/Ma - MA - UBS - Buriti Bravo - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BURITI BRAVO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.834 -5.837)),0
ubs.fid-4d3f006b_168d7d75ee6_-4054,56819,Buriti Bravo/Ma - MA - UBS - Buriti Bravo - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BURITI BRAVO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.834 -5.837)),0
ubs.fid-4d3f006b_168d7d75ee6_-4053,56820,Buritirana/Ma - MA - UBS - Buritirana - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,BURITIRANA/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-47.018 -5.593)),0
ubs.fid-4d3f006b_168d7d75ee6_-4052,56821,Cachoeira Grande/Ma - MA - UBS - Cachoeira Grande - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CACHOEIRA GRANDE/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.058 -2.927)),0
ubs.fid-4d3f006b_168d7d75ee6_-4051,56822,Campestre do Maranhão/Ma - MA - UBS - Campestre do Maranhão - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CAMPESTRE DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-47.364 -6.172)),0
ubs.fid-4d3f006b_168d7d75ee6_-4050,56823,Cantanhede/Ma - MA - UBS - Cantanhede - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CANTANHEDE/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.377 -3.633)),0
ubs.fid-4d3f006b_168d7d75ee6_-404f,56824,Capinzal do Norte/Ma - MA - UBS - Capinzal do Norte - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CAPINZAL DO NORTE/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.327 -4.728)),0
ubs.fid-4d3f006b_168d7d75ee6_-404e,56825,Carolina/Ma - MA - UBS - Carolina - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CAROLINA/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-47.469 -7.333)),0
ubs.fid-4d3f006b_168d7d75ee6_-404d,56826,Carolina/Ma - MA - UBS - Carolina - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CAROLINA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.469 -7.333)),0
ubs.fid-4d3f006b_168d7d75ee6_-404c,56827,Carolina/Ma - MA - UBS - Carolina - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CAROLINA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.469 -7.333)),0
ubs.fid-4d3f006b_168d7d75ee6_-404b,56828,Cedral/Ma - MA - UBS - Cedral - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CEDRAL/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.536 -2)),0
ubs.fid-4d3f006b_168d7d75ee6_-404a,56829,Centro do Guilherme/Ma - MA - UBS - Centro do Guilherme - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CENTRO DO GUILHERME/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.002 -2.369)),0
ubs.fid-4d3f006b_168d7d75ee6_-4049,56830,Centro do Guilherme/Ma - MA - UBS - Centro do Guilherme - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CENTRO DO GUILHERME/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.002 -2.369)),0
ubs.fid-4d3f006b_168d7d75ee6_-4048,56831,Centro do Guilherme/Ma - MA - UBS - Centro do Guilherme - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CENTRO DO GUILHERME/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.002 -2.369)),0
ubs.fid-4d3f006b_168d7d75ee6_-4047,56900,Lago Verde/Ma - MA - UBS - Lago Verde - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,LAGO VERDE/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.822 -3.957)),0
ubs.fid-4d3f006b_168d7d75ee6_-4046,56832,Centro Novo do Maranhão/Ma - MA - UBS - Centro Novo do Maranhão - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CENTRO NOVO DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.128 -2.107)),0
ubs.fid-4d3f006b_168d7d75ee6_-4045,56833,Centro Novo do Maranhão/Ma - MA - UBS - Centro Novo do Maranhão - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CENTRO NOVO DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.128 -2.107)),0
ubs.fid-4d3f006b_168d7d75ee6_-4044,56834,Centro Novo do Maranhão/Ma - MA - UBS - Centro Novo do Maranhão - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CENTRO NOVO DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.128 -2.107)),0
ubs.fid-4d3f006b_168d7d75ee6_-4043,56835,Codó/Ma - MA - UBS - Codó - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CODÓ/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.886 -4.455)),0
ubs.fid-4d3f006b_168d7d75ee6_-4042,56836,Cururupu/Ma - MA - UBS - Cururupu - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CURURUPU/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.868 -1.828)),0
ubs.fid-4d3f006b_168d7d75ee6_-4041,56837,Cururupu/Ma - MA - UBS - Cururupu - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,CURURUPU/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.868 -1.828)),0
ubs.fid-4d3f006b_168d7d75ee6_-4040,56838,Davinópolis/Ma - MA - UBS - Davinópolis - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,DAVINÓPOLIS/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.426 -5.558)),0
ubs.fid-4d3f006b_168d7d75ee6_-403f,56839,Davinópolis/Ma - MA - UBS - Davinópolis - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,DAVINÓPOLIS/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.426 -5.558)),0
ubs.fid-4d3f006b_168d7d75ee6_-403e,56840,Dom Pedro/Ma - MA - UBS - Dom Pedro - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,DOM PEDRO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.436 -5.033)),0
ubs.fid-4d3f006b_168d7d75ee6_-403d,56841,Dom Pedro/Ma - MA - UBS - Dom Pedro - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,DOM PEDRO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.436 -5.033)),0
ubs.fid-4d3f006b_168d7d75ee6_-403c,56842,Dom Pedro/Ma - MA - UBS - Dom Pedro - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,DOM PEDRO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.436 -5.033)),0
ubs.fid-4d3f006b_168d7d75ee6_-403b,56843,Esperantinópolis/Ma - MA - UBS - Esperantinópolis - MA - UBS IV,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,ESPERANTINÓPOLIS/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.688 -4.883)),0
ubs.fid-4d3f006b_168d7d75ee6_-403a,56844,Feira Nova do Maranhão/Ma - MA - UBS - Feira Nova do Maranhão - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FEIRA NOVA DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.686 -6.96)),0
ubs.fid-4d3f006b_168d7d75ee6_-4039,56845,Feira Nova do Maranhão/Ma - MA - UBS - Feira Nova do Maranhão - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FEIRA NOVA DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.686 -6.96)),0
ubs.fid-4d3f006b_168d7d75ee6_-4038,56846,Fernando Falcão/Ma - MA - UBS - Fernando Falcão - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FERNANDO FALCÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.893 -6.152)),0
ubs.fid-4d3f006b_168d7d75ee6_-4037,56847,Fernando Falcão/Ma - MA - UBS - Fernando Falcão - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FERNANDO FALCÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.893 -6.152)),0
ubs.fid-4d3f006b_168d7d75ee6_-4036,56848,Formosa da Serra Negra/Ma - MA - UBS - Formosa da Serra Negra - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORMOSA DA SERRA NEGRA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.191 -6.435)),0
ubs.fid-4d3f006b_168d7d75ee6_-4035,56849,Formosa da Serra Negra/Ma - MA - UBS - Formosa da Serra Negra - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORMOSA DA SERRA NEGRA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.191 -6.435)),0
ubs.fid-4d3f006b_168d7d75ee6_-4034,56850,Formosa da Serra Negra/Ma - MA - UBS - Formosa da Serra Negra - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORMOSA DA SERRA NEGRA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.191 -6.435)),0
ubs.fid-4d3f006b_168d7d75ee6_-4033,56851,Formosa da Serra Negra/Ma - MA - UBS - Formosa da Serra Negra - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORMOSA DA SERRA NEGRA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.191 -6.435)),0
ubs.fid-4d3f006b_168d7d75ee6_-4032,56852,Formosa da Serra Negra/Ma - MA - UBS - Formosa da Serra Negra - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORMOSA DA SERRA NEGRA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.191 -6.435)),0
ubs.fid-4d3f006b_168d7d75ee6_-4031,56853,Formosa da Serra Negra/Ma - MA - UBS - Formosa da Serra Negra - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORMOSA DA SERRA NEGRA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.191 -6.435)),0
ubs.fid-4d3f006b_168d7d75ee6_-4030,56854,Fortaleza dos Nogueiras/Ma - MA - UBS - Fortaleza dos  Nogueiras - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORTALEZA DOS NOGUEIRAS/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.177 -6.964)),0
ubs.fid-4d3f006b_168d7d75ee6_-402f,56855,Fortuna/Ma - MA - UBS - Fortuna - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,FORTUNA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.158 -5.733)),0
ubs.fid-4d3f006b_168d7d75ee6_-402e,56857,Governador Archer/Ma - MA - UBS - Governador Archer - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR ARCHER/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.271 -5.022)),0
ubs.fid-4d3f006b_168d7d75ee6_-402d,56858,Governador Edison Lobão/Ma - MA - UBS - Governador Edison Lobão - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR EDISON LOBÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-47.361 -5.749)),0
ubs.fid-4d3f006b_168d7d75ee6_-402c,56859,Governador Edison Lobão/Ma - MA - UBS - Governador Edison Lobão - MA - UBS II,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR EDISON LOBÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-47.361 -5.749)),0
ubs.fid-4d3f006b_168d7d75ee6_-402b,56860,Governador Eugênio Barros/Ma - MA - UBS - Governador Eugênio Barros - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR EUGÊNIO BARROS/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.247 -5.323)),0
ubs.fid-4d3f006b_168d7d75ee6_-402a,56861,Governador Nunes Freire/Ma - MA - UBS - Governador Nunes Freire - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR NUNES FREIRE/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.885 -2.126)),0
ubs.fid-4d3f006b_168d7d75ee6_-4029,56862,Governador Nunes Freire/Ma - MA - UBS - Governador Nunes Freire - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR NUNES FREIRE/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.885 -2.126)),0
ubs.fid-4d3f006b_168d7d75ee6_-4028,56863,Governador Nunes Freire/Ma - MA - UBS - Governador Nunes Freire - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR NUNES FREIRE/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.885 -2.126)),0
ubs.fid-4d3f006b_168d7d75ee6_-4027,56864,Governador Nunes Freire/Ma - MA - UBS - Governador Nunes Freire - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR NUNES FREIRE/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.885 -2.126)),0
ubs.fid-4d3f006b_168d7d75ee6_-4026,56901,Lagoa do Mato/Ma - MA - UBS - Lagoa do Mato - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,LAGOA DO MATO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.526 -6.047)),0
ubs.fid-4d3f006b_168d7d75ee6_-4025,56865,Governador Nunes Freire/Ma - MA - UBS - Governador Nunes Freire - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR NUNES FREIRE/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.885 -2.126)),0
ubs.fid-4d3f006b_168d7d75ee6_-4024,56866,Governador Nunes Freire/Ma - MA - UBS - Governador Nunes Freire - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GOVERNADOR NUNES FREIRE/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.885 -2.126)),0
ubs.fid-4d3f006b_168d7d75ee6_-4023,56867,Grajaú/Ma - MA - UBS - Grajaú - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GRAJAÚ/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.139 -5.819)),0
ubs.fid-4d3f006b_168d7d75ee6_-4022,56868,Grajaú/Ma - MA - UBS - Grajaú - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GRAJAÚ/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.139 -5.819)),0
ubs.fid-4d3f006b_168d7d75ee6_-4021,56870,Grajaú/Ma - MA - UBS - Grajaú - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,GRAJAÚ/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.139 -5.819)),0
ubs.fid-4d3f006b_168d7d75ee6_-4020,56871,Igarapé do Meio/Ma - MA - UBS - Igarapé do Meio - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,IGARAPÉ DO MEIO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.227 -3.661)),0
ubs.fid-4d3f006b_168d7d75ee6_-401f,56872,Igarapé do Meio/Ma - MA - UBS - Igarapé do Meio - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,IGARAPÉ DO MEIO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.227 -3.661)),0
ubs.fid-4d3f006b_168d7d75ee6_-401e,56873,Igarapé do Meio/Ma - MA - UBS - Igarapé do Meio - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,IGARAPÉ DO MEIO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.227 -3.661)),0
ubs.fid-4d3f006b_168d7d75ee6_-401d,56874,Igarapé do Meio/Ma - MA - UBS - Igarapé do Meio - MA - UBS I,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,IGARAPÉ DO MEIO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.227 -3.661)),0
